State,Response,Coverage,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Policies,Policy Type,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Component 1,Component 2,Component 3,segment,anomaly
0.25,0.0,0.5,1.0,0.30857862993968854,1.0,1.0,0.11392405063291139,0.19999999999999998,0.42424242424242425,0.875,0.5,0.0,0.3333333333333333,0.11018039468154155,0.0,-0.1722607359006042,0.5609019018345014,0.3004652674865277,3,1
0.25,0.0,0.0,1.0,0.4845720686930517,0.5,0.5,0.05485232067510548,0.6857142857142857,0.11111111111111112,0.125,0.0,0.6666666666666667,0.0,0.12273893093392553,0.0,0.03656446854993892,-0.007049149823010196,-0.4478399474522236,0,1
1.0,0.0,1.0,0.0,0.20082815734989648,0.5,1.0,0.20675105485232065,0.02857142857142857,0.6363636363636365,0.0,0.0,0.0,1.0,0.18246641039321934,1.0000000000000002,0.015914904141498213,-0.33824529104493767,0.38440630207445337,2,-1
0.25,1.0,0.0,1.0,0.12432362148808274,0.5,1.0,0.050632911392405056,0.6285714285714286,0.13131313131313133,0.375,0.5,0.3333333333333333,0.6666666666666667,0.12107983428227848,0.0,-0.34703210053767375,0.11160363388499787,-0.26369376300664926,4,1
0.0,0.0,0.5,1.0,0.4767805883117793,0.5,0.5,0.08016877637130804,0.45714285714285713,0.8484848484848485,0.25,0.5,0.3333333333333333,0.3333333333333333,0.13269351084380784,0.0,0.11456591217639625,-0.014743470427716154,0.1504613783543618,2,1
0.0,0.0,0.5,1.0,0.40801752332943264,1.0,0.0,0.10970464135021096,0.17142857142857143,0.8787878787878789,0.0,0.5,1.0,0.3333333333333333,0.11556776459280572,0.0,0.19115817762297613,-0.2985069729536267,0.35514732564068613,2,1
0.25,0.0,0.0,1.0,0.9535811804242806,1.0,0.5,0.5780590717299577,0.14285714285714285,0.8484848484848485,0.25,0.5,0.6666666666666667,1.0,0.2795388897286011,0.4000000000000001,0.6378392429161421,0.10245996126520666,0.3023991529778966,1,-1
0.75,0.0,0.0,1.0,0.1447875096268291,0.5,0.5,0.21940928270042193,0.3142857142857143,0.0,0.0,0.0,0.6666666666666667,0.3333333333333333,0.1874437003481605,0.8,-0.16092788082643347,-0.24278995916086227,-0.16628098734901894,4,1
0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.18565400843881857,0.7999999999999999,0.696969696969697,0.0,0.5,0.0,0.3333333333333333,0.2612735013464542,0.0,-0.3630563738734244,-0.3429624433390043,-0.15730991690876928,0,1
0.25,0.0,0.5,1.0,0.26120962982966767,0.5,0.5,0.10126582278481011,0.17142857142857143,0.5858585858585859,0.25,0.5,1.0,0.0,0.21150060179704272,0.0,-0.03351605225429465,-0.06598024828858781,0.2847365632668638,2,1
0.25,0.0,0.0,1.0,0.12456366709674839,0.5,0.5,0.16455696202531644,0.11428571428571428,0.686868686868687,0.0,0.5,0.6666666666666667,1.0,0.24883027645910136,0.8,-0.0727009704680572,-0.3609866989098583,0.3583693721869243,2,1
0.75,0.0,0.5,0.0,0.4825416829197548,0.5,0.5,0.25316455696202533,0.45714285714285713,0.21212121212121213,0.125,0.5,0.0,0.0,0.2007164735613369,0.6000000000000001,0.10108993193627688,-0.04122280322895424,-0.2119786851390164,4,1
0.75,1.0,1.0,1.0,0.0,0.5,0.5,0.38818565400843885,0.7142857142857143,0.05050505050505051,0.0,0.5,0.3333333333333333,1.0,0.35494334316106946,0.6000000000000001,-0.39350500625285006,-0.2598469228167031,-0.42877656214124704,4,-1
0.75,0.0,0.0,0.0,0.0,0.5,1.0,0.24472573839662448,0.08571428571428572,0.5454545454545455,0.25,0.5,0.3333333333333333,0.3333333333333333,0.2961145310310423,0.6000000000000001,-0.25705131845884355,-0.14514856837196047,0.3857557154395565,2,1
0.5,0.0,0.0,0.0,0.37485122173212915,0.5,0.5,0.18565400843881857,0.11428571428571428,0.5353535353535354,0.0,0.5,0.0,0.0,0.22590898104311363,0.8,0.14718026244673535,-0.2652189119621507,0.22703797747709525,2,1
0.75,0.0,0.0,1.0,0.0,0.5,1.0,0.05485232067510548,0.6857142857142857,0.8282828282828284,0.125,0.5,0.0,0.0,0.19656819791048452,1.0000000000000002,-0.3553369718563153,-0.2526493699790312,0.02939368537148212,2,1
0.75,0.0,0.5,0.0,0.45740690731238937,1.0,0.5,0.3080168776371308,0.6285714285714286,0.5656565656565657,1.0,0.0,0.0,0.6666666666666667,0.21147260246717536,0.6000000000000001,-0.16472561958049442,0.7389471141134184,0.028931741148648438,3,-1
0.25,0.0,0.5,1.0,0.0,0.5,1.0,0.10126582278481011,0.08571428571428572,0.6161616161616162,0.125,0.5,0.0,1.0,0.21150060179704272,0.0,-0.21851481588630073,-0.27190939622499855,0.39615412121106064,2,1
1.0,0.0,0.0,1.0,0.6599053820225843,1.0,0.5,0.025316455696202556,0.08571428571428572,0.5050505050505051,0.25,0.0,0.3333333333333333,0.3333333333333333,0.08699779603630617,1.0000000000000002,0.3516203001190257,0.056928057011272744,0.22829239999858786,1,1
0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.004219409282700426,0.2571428571428571,0.494949494949495,0.0,0.5,0.0,0.0,0.1126067136194222,0.0,-0.24050142088554377,-0.3597790383943936,0.1693531233952588,2,1
0.5,0.0,0.0,0.0,0.584781108410598,0.5,0.5,0.016877637130801704,0.8571428571428571,0.9090909090909092,0.125,0.0,0.3333333333333333,1.0,0.1565138600203239,0.0,0.14974246514716488,-0.0754057183749911,-0.1855788471313448,0,1
1.0,0.0,0.0,0.0,0.8244266410618017,0.5,0.5,0.1729957805907173,0.6857142857142857,0.05050505050505051,0.0,0.5,0.3333333333333333,0.0,0.16919363718004296,0.6000000000000001,0.3784502446291636,-0.016548795069375188,-0.5762273647497532,1,1
0.5,0.0,0.0,1.0,0.3381742531080906,1.0,0.5,0.5189873417721519,0.4857142857142857,0.595959595959596,0.0,0.5,0.6666666666666667,0.0,0.20298970903375063,0.4000000000000001,0.023113547273417953,-0.25363019703316564,-0.02972655659621956,2,1
0.75,0.0,0.0,1.0,0.0,0.5,0.0,0.5147679324894514,0.8285714285714285,0.6565656565656566,0.75,0.5,0.0,0.6666666666666667,0.303580465963454,0.4000000000000001,-0.5678676088604563,0.37141303570488865,-0.04160590363523648,3,-1
0.25,0.0,0.0,0.0,0.37682159610325966,0.5,1.0,0.042194092827004204,0.7142857142857143,0.8080808080808082,0.25,0.5,0.0,0.0,0.13162886299212376,0.0,-0.047329594777497146,-0.017769847347354654,-0.05513757682743481,0,1
0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.04641350210970463,0.7999999999999999,0.29292929292929293,0.0,0.5,0.0,0.0,0.11942073763063145,1.0000000000000002,-0.3959425457250761,-0.2868531101064737,-0.3696429288013163,0,1
0.25,0.0,0.0,0.0,0.0,0.5,1.0,0.03797468354430383,0.7999999999999999,0.29292929292929293,0.875,0.5,0.6666666666666667,0.6666666666666667,0.11610254432733734,0.0,-0.6229337101912207,0.5364861023138331,-0.18316428769382015,3,1
0.25,0.0,0.0,1.0,0.0,0.5,1.0,0.025316455696202556,0.3142857142857143,0.8787878787878789,0.25,0.5,0.0,1.0,0.16670499220257237,1.0000000000000002,-0.2887218118191173,-0.17307437899774647,0.37878004340386207,2,1
1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.042194092827004204,0.34285714285714286,0.37373737373737376,0.0,0.5,1.0,1.0,0.17665957211245467,0.0,-0.272283946597659,-0.33580311016204134,0.037301410334233044,4,1
0.5,0.0,0.0,1.0,0.19854772406757284,0.0,0.5,0.1729957805907173,0.9428571428571428,0.5151515151515152,0.125,0.5,0.0,0.3333333333333333,0.07602104633369898,0.8,-0.26225825449688833,-0.12825401252426225,-0.38127326910485043,0,1
1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.16033755274261602,0.7428571428571429,0.6060606060606061,0.125,0.5,0.0,0.0,0.1642163472251018,0.0,-0.3878450006793525,-0.2166623430424939,-0.13302192880852834,0,1
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.004219409282700426,0.14285714285714285,0.4141414141414142,0.25,0.0,0.0,0.0,0.25603290445741345,0.0,-0.28254946764755373,-0.12253212380968523,0.27124709563181426,4,1
0.75,0.0,0.0,0.0,0.2836538942399056,0.5,0.5,0.050632911392405056,0.22857142857142856,0.6565656565656566,0.125,0.5,0.0,0.3333333333333333,0.298572064144198,0.0,0.010965136895941443,-0.18179063261739842,0.2450211349174706,2,1
0.25,0.0,0.0,1.0,0.7084646082755724,0.5,0.5,0.5569620253164557,0.42857142857142855,0.33333333333333337,0.0,0.5,0.3333333333333333,1.0,0.3201714324799245,0.4000000000000001,0.3599232498153099,-0.1113199635663576,-0.1986809882093575,1,1
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.03375527426160341,0.5142857142857142,0.6464646464646465,0.0,0.0,1.0,0.6666666666666667,0.16251412857760764,0.0,-0.2940416449198484,-0.3596252945612988,0.04396411457888244,2,1
0.25,0.0,0.5,0.0,0.6243286224382633,0.5,0.0,0.08016877637130804,0.6285714285714286,0.5050505050505051,0.125,0.0,0.0,0.6666666666666667,0.13269351084380784,0.0,0.21224928778202778,-0.026045340032229535,-0.2238975168370794,0,1
0.75,0.0,0.0,0.0,0.13935647773076884,0.0,0.5,0.004219409282700426,0.7142857142857143,0.32323232323232326,0.625,0.0,0.0,0.6666666666666667,0.017028292987555184,1.0000000000000002,-0.40437228295762134,0.3315602772908395,-0.18096690579520108,3,1
0.5,0.0,0.5,0.0,0.40520698932797233,0.0,0.5,0.14767932489451474,0.6,0.37373737373737376,0.0,0.5,0.0,0.3333333333333333,0.052361978633979796,0.0,0.03778311305976366,-0.1936401126346896,-0.2514214580540914,0,1
0.75,0.0,0.0,1.0,0.0,0.5,1.0,0.19831223628691985,0.42857142857142855,0.17171717171717174,0.125,1.0,1.0,1.0,0.268739436278866,0.6000000000000001,-0.3420778758380237,-0.18108337948576278,-0.11091383269682575,4,-1
0.75,0.0,0.5,1.0,0.47267980916374114,0.5,0.5,0.08438818565400846,0.6285714285714286,0.5454545454545455,0.5,0.0,0.0,0.3333333333333333,0.1343526074954549,0.0,-0.0226399749015572,0.27554705905646887,-0.09134872180281053,3,1
0.25,0.0,0.0,1.0,0.3504565867514828,1.0,1.0,0.0,0.19999999999999998,0.8787878787878789,0.875,0.5,0.0,0.6666666666666667,0.08786644443117712,0.0,-0.09660288489025168,0.5099126680332818,0.5307538146449587,3,1
0.25,0.0,0.0,0.0,0.0,0.5,1.0,0.5443037974683544,0.19999999999999998,0.4545454545454546,0.125,0.5,0.3333333333333333,0.0,0.47280832443145315,0.4000000000000001,-0.26055655681986156,-0.23929998105192105,0.2199715991230142,4,1
1.0,0.0,1.0,1.0,0.9255658575129275,0.5,1.0,0.16877637130801687,0.05714285714285714,0.6161616161616162,0.0,0.5,0.6666666666666667,0.0,0.2444779329570318,0.0,0.6792002184638395,-0.11699833566741602,0.20133992748446394,1,1
0.75,0.0,0.0,0.0,0.0,0.5,1.0,0.042194092827004204,0.08571428571428572,0.8484848484848485,0.625,1.0,0.6666666666666667,1.0,0.2936489222649347,1.0000000000000002,-0.32996058630543973,0.165069918909852,0.6250238868449451,2,-1
0.75,0.0,0.0,1.0,0.9205549054320321,1.0,0.5,0.016877637130801704,0.11428571428571428,0.4444444444444445,0.0,0.5,0.3333333333333333,0.0,0.061631700382673855,1.0000000000000002,0.6458912027285404,-0.09002411070948692,0.06659020259119519,1,1
0.5,0.0,0.0,1.0,0.5179884177993819,0.5,0.5,0.0,0.9428571428571428,0.31313131313131315,0.125,0.0,1.0,0.6666666666666667,0.15061006966155915,1.0000000000000002,0.01740432352823858,-0.005337809525940645,-0.553341909285279,0,1
0.0,0.0,0.0,1.0,0.6198377691761435,0.0,0.5,0.012658227848101278,0.05714285714285714,0.5252525252525253,0.5,0.5,1.0,0.6666666666666667,0.047997305278627424,0.0,0.25850075057222555,0.27494085633991916,0.32326386556223574,1,1
0.75,1.0,0.0,1.0,0.40877766775687385,0.5,0.5,0.18565400843881857,0.08571428571428572,0.5656565656565657,0.125,1.0,0.0,0.0,0.1741709271349841,0.6000000000000001,0.15644943076478846,-0.14320117233037277,0.28522600596573344,2,1
0.25,1.0,0.0,0.0,0.5259299266860704,1.0,1.0,0.21940928270042193,0.34285714285714286,0.595959595959596,0.75,0.5,0.0,0.0,0.18253583667518805,0.6000000000000001,0.039272226827088086,0.4962360951383347,0.20524466892934776,3,1
0.0,0.0,0.0,0.0,0.7969614226703075,0.0,1.0,0.050632911392405056,0.11428571428571428,0.9393939393939394,0.0,0.5,0.3333333333333333,0.0,0.003131936200277487,0.0,0.5714669835338587,-0.1957377671386693,0.3522451466927342,1,1
0.75,0.0,0.5,0.0,0.6980526299997,0.5,1.0,0.32067510548523204,0.02857142857142857,0.9595959595959597,0.25,0.5,0.3333333333333333,1.0,0.24079672204780947,0.6000000000000001,0.43886967507522545,0.0009088424588417546,0.5047697751639834,1,1
0.0,0.0,0.5,0.0,0.19797761574699194,0.5,0.5,0.13502109704641352,0.6857142857142857,0.8080808080808082,0.875,0.0,0.3333333333333333,0.0,0.20841645725839647,1.0000000000000002,-0.3680585183566331,0.5146119554861407,0.13778191249980706,3,-1
0.75,0.0,0.0,1.0,0.0,0.5,0.5,0.21940928270042193,0.0,0.16161616161616163,0.125,0.5,1.0,1.0,0.1874437003481605,0.6000000000000001,-0.23269734369676728,-0.21421018255617869,0.22532690468167998,4,1
0.25,0.0,1.0,0.0,0.2668507016333103,0.5,0.5,0.189873417721519,0.3142857142857143,0.494949494949495,0.5,0.5,0.0,0.0,0.17583002378663115,1.0000000000000002,-0.1370513486210421,0.19549805076050672,0.17515184883296092,3,1
0.25,1.0,0.5,0.0,0.9328972504775908,1.0,0.5,0.14345991561181437,0.08571428571428572,0.5454545454545455,0.0,0.0,0.3333333333333333,0.3333333333333333,0.09713035519384879,0.0,0.6729330049514912,-0.10262564006339069,0.1398860307158408,1,1
0.75,0.0,0.0,1.0,0.0,0.0,0.5,0.02953586497890298,0.6,0.7373737373737375,0.0,0.5,0.3333333333333333,0.3333333333333333,0.030131031260871584,1.0000000000000002,-0.3086140837552868,-0.36521239521250615,0.023405933021325643,2,1
0.25,0.0,0.5,0.0,0.0,0.5,1.0,0.12658227848101267,0.19999999999999998,0.14141414141414144,0.0,0.5,0.0,0.6666666666666667,0.2264324716618662,0.0,-0.2545313551705795,-0.31518815206987144,0.029084058361732983,4,1
0.75,0.0,0.5,1.0,0.21839149438393296,0.5,0.5,0.1308016877637131,0.05714285714285714,0.8383838383838385,0.25,0.5,1.0,0.0,0.2148246873129661,1.0000000000000002,-0.023431381789421456,-0.12329025405260284,0.5174144109358654,2,1
0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.2320675105485232,0.8285714285714285,0.22222222222222224,0.125,0.5,0.3333333333333333,0.3333333333333333,0.3109209939277094,0.6000000000000001,-0.44003177923554915,-0.1543542488681578,-0.4034195835697174,0,1
1.0,1.0,0.0,0.0,0.7306788289775058,1.0,0.5,0.189873417721519,0.9714285714285714,0.36363636363636365,0.125,0.5,0.0,0.3333333333333333,0.14491758219799333,0.6000000000000001,0.21176922189860783,0.05396840819297219,-0.5936009997422828,0,1
0.75,0.0,0.5,0.0,0.3555775597363499,0.5,1.0,0.08438818565400846,0.9428571428571428,0.5252525252525253,0.0,0.5,0.3333333333333333,0.3333333333333333,0.19529278325920707,0.0,-0.08379647059597821,-0.2013085340958825,-0.4348832534674954,0,1
0.25,1.0,0.5,0.0,0.5451735829807663,0.5,0.5,0.3248945147679325,0.5714285714285714,0.11111111111111112,0.0,0.5,0.3333333333333333,0.0,0.24295086376047148,0.6000000000000001,0.1536907688042576,-0.11753338794332463,-0.3956097799887487,4,1
0.75,0.0,0.0,1.0,0.0,0.5,0.0,0.025316455696202556,0.7714285714285714,0.07070707070707072,0.75,0.5,0.0,0.3333333333333333,0.11112525437239619,0.0,-0.6012370605308786,0.4474433186839496,-0.30382066562396315,3,1
0.75,0.0,0.0,0.0,0.4134385533251318,1.0,0.0,0.02953586497890298,0.9428571428571428,0.25252525252525254,0.5,0.5,0.0,0.0,0.09090176659439729,0.0,-0.1819459329740888,0.32446414890342834,-0.4836277432978658,0,1
0.25,0.0,0.0,0.0,0.31978075834408537,0.5,0.5,0.03797468354430383,0.11428571428571428,0.8989898989898991,0.25,0.5,0.0,0.6666666666666667,0.14384464508466344,0.0,0.060817385769581185,-0.09694285185312221,0.48279834096805857,2,1
0.75,0.0,0.5,1.0,0.20419879777157662,0.5,0.5,0.13502109704641352,0.9428571428571428,0.686868686868687,0.75,0.5,0.6666666666666667,0.3333333333333333,0.15426176731521948,0.0,-0.40555401907623373,0.43696062535019137,-0.15887170879950788,3,1
0.5,0.0,1.0,1.0,0.46346805893119697,0.0,0.5,0.5569620253164557,0.6857142857142857,0.686868686868687,1.0,0.0,1.0,1.0,0.006693571174783709,0.6000000000000001,-0.16364178487525666,0.7290798812970225,0.045741883224916645,3,-1
0.75,1.0,0.5,1.0,0.0,0.5,0.5,0.2953586497890295,0.9714285714285714,0.6161616161616162,1.0,0.5,0.0,0.0,0.2173074400778074,0.6000000000000001,-0.6727764913523866,0.6237134180021761,-0.1233986280445098,3,-1
0.25,0.0,0.0,1.0,0.17223272421760136,0.5,0.5,0.18565400843881857,0.2857142857142857,0.24242424242424243,0.0,0.5,0.3333333333333333,1.0,0.1741709271349841,0.6000000000000001,-0.10847545338522824,-0.2707346682948789,-0.02175078276281207,4,1
0.75,1.0,0.0,1.0,0.3726307998519719,0.0,0.5,0.004219409282700426,0.42857142857142855,0.07070707070707072,0.125,0.5,0.0,0.3333333333333333,0.04454353820115371,0.0,-0.005257022461594335,-0.05710361604212793,-0.24074786695744033,4,1
0.0,0.0,0.0,0.0,0.5361218631539992,1.0,0.5,0.22784810126582278,0.42857142857142855,0.6060606060606061,0.125,0.5,0.0,1.0,0.10204701035084926,0.8,0.19137322382268046,-0.08000991438856674,0.006353098667254913,1,1
0.75,0.0,0.0,0.0,0.24736699972994872,0.0,0.5,0.19409282700421943,0.5142857142857142,0.4444444444444445,0.0,0.0,0.6666666666666667,0.3333333333333333,0.025118912373825603,0.8,-0.08091091880675125,-0.25758190741452464,-0.11332925997286314,4,1
0.75,0.0,0.0,1.0,0.23871535591762436,0.5,0.5,0.016877637130801704,0.17142857142857143,1.0,0.0,0.5,0.6666666666666667,0.6666666666666667,0.10780706106910208,0.0,0.0439195358320777,-0.36594114978532283,0.4538326401720797,2,1
0.25,0.0,0.5,1.0,0.0,0.5,1.0,0.26582278481012656,0.05714285714285714,0.8585858585858587,0.125,0.5,0.6666666666666667,1.0,0.3210068813138606,0.8,-0.19136620684095657,-0.30774278697041224,0.5463001112988994,2,1
0.25,0.0,0.0,1.0,0.0,0.5,1.0,0.5021097046413502,0.42857142857142855,0.8787878787878789,0.125,0.0,0.0,1.0,0.2986031760085129,0.4000000000000001,-0.28382769154081494,-0.2779352627741631,0.26043180555018713,2,-1
0.75,1.0,0.5,0.0,0.46511837249077326,0.5,0.0,0.6497890295358649,0.11428571428571428,0.21212121212121213,0.0,0.5,0.0,0.0,0.35667155881615964,0.4000000000000001,0.20488826798917317,-0.19286719676007685,0.03843246510198076,4,-1
0.75,0.0,0.0,1.0,0.0,0.5,0.5,0.008438818565400852,0.6,0.6161616161616162,0.0,0.5,0.3333333333333333,0.0,0.15675041229269007,0.0,-0.3184666932722854,-0.34835423427085843,-0.04029846038398646,2,1
0.75,0.0,1.0,0.0,0.46276792590592214,1.0,0.5,0.5822784810126582,0.9714285714285714,0.17171717171717174,0.125,0.5,0.0,0.0,0.2909992795853237,0.8,-0.05173081164686486,0.0019440700643622506,-0.6393441948856029,0,-1
0.75,0.0,0.0,0.0,0.6077054640381673,0.5,1.0,0.18143459915611815,0.5714285714285714,0.8585858585858587,0.0,0.0,0.6666666666666667,0.3333333333333333,0.17251183048333704,0.6000000000000001,0.27233100977758024,-0.2030785203221182,-0.015639022953434077,1,1
0.25,0.0,0.0,0.0,0.7562936958022025,0.0,0.5,0.016877637130801704,0.45714285714285713,0.393939393939394,0.0,0.5,0.3333333333333333,0.3333333333333333,0.05407596131366956,0.0,0.4016027311414306,-0.1036940741611972,-0.19938636156151515,1,1
0.75,0.0,0.0,1.0,0.737560136425921,0.0,1.0,0.02953586497890298,0.2857142857142857,0.6060606060606061,0.25,0.5,0.3333333333333333,0.3333333333333333,0.009371125736042717,1.0000000000000002,0.38062260976713225,0.08250891973989963,0.10588871949759986,1,1
0.0,1.0,0.5,1.0,0.0,0.5,1.0,0.2742616033755274,0.34285714285714286,0.04040404040404041,0.125,0.5,0.0,0.0,0.20901195681957213,0.6000000000000001,-0.3311947822700577,-0.17065281448012398,-0.11145308170778012,4,1
0.25,1.0,1.0,1.0,0.5569758254068273,0.5,0.0,0.9071729957805907,0.9428571428571428,0.9191919191919192,0.0,0.0,0.0,0.0,0.4578764545666297,0.4000000000000001,0.13543800857944557,-0.1952801715669823,-0.2695721824816685,0,-1
0.75,1.0,0.0,1.0,0.7402906552244927,0.5,1.0,0.04641350210970463,0.34285714285714286,0.6161616161616162,0.625,0.5,0.3333333333333333,0.6666666666666667,0.16291778506472768,0.0,0.27201471197190225,0.4394084381859836,0.14500834804868132,3,1
1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.13502109704641352,0.8285714285714285,0.6363636363636365,0.0,0.5,0.6666666666666667,0.0,0.23140976161680735,0.0,-0.37532062123192594,-0.3322143425591267,-0.21193506982402882,0,1
0.75,0.0,0.5,0.0,0.3706304197797582,0.5,0.5,0.1308016877637131,0.34285714285714286,0.07070707070707072,0.125,0.5,0.0,0.0,0.15260267066357247,0.0,0.014907900276059066,-0.06464447018960429,-0.17201812367137082,4,1
0.0,1.0,0.0,0.0,0.12966463628089336,0.5,1.0,0.016877637130801704,0.05714285714285714,0.37373737373737376,0.375,0.5,0.0,1.0,0.1253570355687693,1.0000000000000002,-0.1760476238952836,0.03226858886021519,0.3182182194011035,4,1
0.25,0.0,0.0,0.0,0.30921875156279693,0.0,1.0,0.03797468354430383,0.17142857142857143,0.5050505050505051,0.0,0.5,0.6666666666666667,0.3333333333333333,0.0072737787038631,0.0,0.06912517971809627,-0.27600602906371674,0.17913270531269984,2,1
0.25,0.0,0.0,1.0,0.0,0.5,0.0,0.189873417721519,0.6857142857142857,0.27272727272727276,0.0,0.5,0.0,0.3333333333333333,0.17583002378663115,0.6000000000000001,-0.3682394118466645,-0.2933320134718031,-0.28916628712054065,4,1
0.75,1.0,0.0,0.0,0.12966463628089336,0.5,1.0,0.016877637130801704,0.05714285714285714,0.37373737373737376,0.375,0.5,0.0,1.0,0.1253570355687693,1.0000000000000002,-0.1760476238952836,0.03226858886021519,0.3182182194011035,4,1
0.75,1.0,0.0,1.0,0.2606195177083646,0.5,0.0,0.05485232067510548,0.08571428571428572,0.6363636363636365,0.125,0.5,0.0,0.6666666666666667,0.1810454096651148,0.0,0.024533928116807713,-0.19765977390780973,0.35306371183826274,2,1
0.0,0.0,0.0,0.0,0.2998669747251978,0.5,0.0,0.042194092827004204,0.11428571428571428,0.09090909090909091,0.25,0.0,0.0,0.0,0.1177616409789844,1.0000000000000002,-0.02329792288031002,0.009584589502353589,0.062201252573636893,4,1
0.75,0.0,0.0,1.0,0.8522619297666557,0.0,0.0,0.05485232067510548,0.6571428571428571,0.7676767676767677,0.0,0.5,1.0,1.0,0.03470922551625904,0.0,0.46977399862854,-0.11055798984198408,-0.18224175742882748,1,1
1.0,0.0,1.0,1.0,0.8666946719876777,0.0,0.5,0.21097046413502107,0.39999999999999997,0.05050505050505051,0.125,0.5,0.3333333333333333,0.6666666666666667,0.09577905207914447,0.0,0.45889639150725836,0.09103358521950769,-0.3306844432250162,1,1
0.75,0.0,0.0,1.0,0.0,0.5,0.0,0.21940928270042193,0.02857142857142857,0.6161616161616162,0.0,0.5,0.0,0.3333333333333333,0.1874437003481605,0.6000000000000001,-0.17201640160071985,-0.39532559099314446,0.4152652841460683,2,1
0.25,0.0,0.5,1.0,0.2287634650583611,0.5,0.5,0.2953586497890295,0.39999999999999997,0.18181818181818182,0.125,0.5,0.6666666666666667,1.0,0.26087450899479614,0.6000000000000001,-0.1220952810150666,-0.11731148508582616,-0.1299496000170153,4,1
0.25,0.0,0.0,0.0,0.42897150458587135,0.0,0.5,0.05485232067510548,0.8857142857142857,0.18181818181818182,0.75,0.5,0.0,0.0,0.06125601764768111,0.0,-0.22350624178357245,0.5694502630884822,-0.42515661936041244,3,1
0.25,0.0,0.0,1.0,0.740480691331353,1.0,0.0,0.04641350210970463,0.5714285714285714,0.6464646464646465,0.0,0.5,0.3333333333333333,0.3333333333333333,0.09239677374816455,0.0,0.37819422074100134,-0.13409164120446335,-0.1545237842017557,1,1
0.0,1.0,0.5,0.0,0.46511837249077326,0.5,0.0,0.6497890295358649,0.11428571428571428,0.21212121212121213,0.0,0.5,0.0,0.0,0.35667155881615964,0.4000000000000001,0.20488826798917317,-0.19286719676007685,0.03843246510198076,4,1
0.0,1.0,0.0,1.0,0.9737950210540003,0.5,1.0,0.050632911392405056,0.17142857142857143,0.8585858585858587,0.125,0.0,0.0,0.0,0.12107983428227848,0.0,0.6821612742465598,-0.008866632643697353,0.2542352809678265,1,1
0.75,1.0,0.0,1.0,0.2590992288534822,0.5,0.0,0.008438818565400852,0.6,0.12121212121212122,0.0,0.5,0.0,0.0,0.10448886776580797,0.0,-0.11833601413470689,-0.20221031565318012,-0.3539425734921731,4,1
0.0,0.0,0.5,1.0,0.1610005901121213,0.5,1.0,0.3291139240506329,0.19999999999999998,0.06060606060606061,0.75,0.5,0.0,0.3333333333333333,0.3458874305804538,0.8,-0.3060567414379999,0.4502843867645169,0.11311356682505971,3,1
0.5,0.0,0.0,0.0,0.5645672677808784,0.5,0.5,0.22362869198312235,0.05714285714285714,0.08080808080808081,0.25,0.5,0.0,0.3333333333333333,0.18910279699980756,0.6000000000000001,0.23624962357838106,0.08558663630074134,0.047718093624456275,4,1
0.5,0.0,0.0,1.0,0.11345155579560116,0.0,0.5,0.04641350210970463,0.39999999999999997,0.787878787878788,0.875,0.5,0.0,0.0,0.05345439734409651,0.0,-0.3750121055505354,0.4684803629728169,0.37244729772931057,3,1
0.25,1.0,0.5,1.0,0.24168592032486175,0.5,0.0,0.32067510548523204,0.05714285714285714,0.4040404040404041,0.5,0.5,0.3333333333333333,0.0,0.22726201998768972,0.8,-0.10178620798155166,0.17968187739733188,0.33754224706885033,4,1
0.75,1.0,0.5,1.0,0.5842510076914614,0.5,1.0,0.6286919831223629,0.19999999999999998,0.24242424242424243,0.0,0.5,0.3333333333333333,0.0,0.3483760755579244,0.4000000000000001,0.2958681157157502,-0.1545544419046603,-0.038572004698454725,1,-1
1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.050632911392405056,0.5142857142857142,0.4545454545454546,0.5,0.5,0.0,0.6666666666666667,0.12107983428227848,0.0,-0.4392540699368879,0.13773168933197683,0.04962523539701765,3,1
0.0,0.0,0.0,0.0,0.24399635930826857,0.5,0.5,0.004219409282700426,1.0,1.0,0.25,0.5,0.0,0.3333333333333333,0.12339897592210786,1.0000000000000002,-0.22817754410276414,-0.06061244154775299,-0.15461765068768807,0,1
0.75,0.0,1.0,0.0,0.5248097138456307,0.0,0.5,0.17721518987341772,1.0,0.5757575757575758,0.0,0.5,0.3333333333333333,0.3333333333333333,0.05663620045940033,1.0000000000000002,0.06270071140476396,-0.15306009743034923,-0.4888662033572505,0,-1
